SRR3131951	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/001/SRR3131951/SRR3131951_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/001/SRR3131951/SRR3131951_2.fastq.gz
SRR3132195	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/005/SRR3132195/SRR3132195_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/005/SRR3132195/SRR3132195_2.fastq.gz
SRR3132369	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/009/SRR3132369/SRR3132369_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/009/SRR3132369/SRR3132369_2.fastq.gz
SRR3131744	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/004/SRR3131744/SRR3131744_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/004/SRR3131744/SRR3131744_2.fastq.gz
SRR3132421	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/001/SRR3132421/SRR3132421_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/001/SRR3132421/SRR3132421_2.fastq.gz
SRR3131814	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/004/SRR3131814/SRR3131814_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/004/SRR3131814/SRR3131814_2.fastq.gz
SRR3132013	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/003/SRR3132013/SRR3132013_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/003/SRR3132013/SRR3132013_2.fastq.gz
SRR3131844	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/004/SRR3131844/SRR3131844_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/004/SRR3131844/SRR3131844_2.fastq.gz
SRR3132035	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/005/SRR3132035/SRR3132035_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/005/SRR3132035/SRR3132035_2.fastq.gz
SRR3132207	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3132207/SRR3132207_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3132207/SRR3132207_2.fastq.gz
SRR3132395	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/005/SRR3132395/SRR3132395_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/005/SRR3132395/SRR3132395_2.fastq.gz
SRR3131862	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/002/SRR3131862/SRR3131862_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/002/SRR3131862/SRR3131862_2.fastq.gz
SRR3131949	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/009/SRR3131949/SRR3131949_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/009/SRR3131949/SRR3131949_2.fastq.gz
SRR3132099	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/009/SRR3132099/SRR3132099_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/009/SRR3132099/SRR3132099_2.fastq.gz
SRR3132137	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3132137/SRR3132137_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3132137/SRR3132137_2.fastq.gz
SRR3131716	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/006/SRR3131716/SRR3131716_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/006/SRR3131716/SRR3131716_2.fastq.gz
SRR3132169	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/009/SRR3132169/SRR3132169_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/009/SRR3132169/SRR3132169_2.fastq.gz
SRR3132059	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/009/SRR3132059/SRR3132059_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/009/SRR3132059/SRR3132059_2.fastq.gz
SRR3132277	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3132277/SRR3132277_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3132277/SRR3132277_2.fastq.gz
SRR3132263	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/003/SRR3132263/SRR3132263_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/003/SRR3132263/SRR3132263_2.fastq.gz
SRR3132449	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/009/SRR3132449/SRR3132449_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/009/SRR3132449/SRR3132449_2.fastq.gz
SRR3132077	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3132077/SRR3132077_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3132077/SRR3132077_2.fastq.gz
SRR3131876	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/006/SRR3131876/SRR3131876_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/006/SRR3131876/SRR3131876_2.fastq.gz
SRR3132467	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3132467/SRR3132467_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3132467/SRR3132467_2.fastq.gz
SRR3132249	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/009/SRR3132249/SRR3132249_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/009/SRR3132249/SRR3132249_2.fastq.gz
SRR3132475	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/005/SRR3132475/SRR3132475_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/005/SRR3132475/SRR3132475_2.fastq.gz
SRR3132291	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/001/SRR3132291/SRR3132291_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/001/SRR3132291/SRR3132291_2.fastq.gz
SRR3132045	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/005/SRR3132045/SRR3132045_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/005/SRR3132045/SRR3132045_2.fastq.gz
SRR3131864	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/004/SRR3131864/SRR3131864_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/004/SRR3131864/SRR3131864_2.fastq.gz
SRR3131698	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/008/SRR3131698/SRR3131698_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/008/SRR3131698/SRR3131698_2.fastq.gz
SRR3132331	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/001/SRR3132331/SRR3132331_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/001/SRR3132331/SRR3132331_2.fastq.gz
SRR3132129	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/009/SRR3132129/SRR3132129_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/009/SRR3132129/SRR3132129_2.fastq.gz
SRR3132295	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/005/SRR3132295/SRR3132295_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/005/SRR3132295/SRR3132295_2.fastq.gz
SRR3132117	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3132117/SRR3132117_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3132117/SRR3132117_2.fastq.gz
SRR3131931	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/001/SRR3131931/SRR3131931_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/001/SRR3131931/SRR3131931_2.fastq.gz
SRR3131742	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/002/SRR3131742/SRR3131742_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/002/SRR3131742/SRR3131742_2.fastq.gz
SRR3132373	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/003/SRR3132373/SRR3132373_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/003/SRR3132373/SRR3132373_2.fastq.gz
SRR3132427	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3132427/SRR3132427_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/007/SRR3132427/SRR3132427_2.fastq.gz
SRR3131806	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/006/SRR3131806/SRR3131806_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/006/SRR3131806/SRR3131806_2.fastq.gz
SRR3131848	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/008/SRR3131848/SRR3131848_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/008/SRR3131848/SRR3131848_2.fastq.gz
SRR3132213	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/003/SRR3132213/SRR3132213_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/003/SRR3132213/SRR3132213_2.fastq.gz
SRR3132391	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/001/SRR3132391/SRR3132391_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/001/SRR3132391/SRR3132391_2.fastq.gz
SRR3132171	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/001/SRR3132171/SRR3132171_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/001/SRR3132171/SRR3132171_2.fastq.gz
SRR3131975	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/005/SRR3131975/SRR3131975_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/005/SRR3131975/SRR3131975_2.fastq.gz
SRR3131792	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/002/SRR3131792/SRR3131792_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR313/002/SRR3131792/SRR3131792_2.fastq.gz
